status,polling_unit_code,presiding_officer_name_present,presiding_officer_signature_present,polling_agent_signature_present,black_stamp
exist and not blur,19/07/02/027,1.0,1.0,1.0,0
exist and not blur,14/01/10/019,1.0,0.0,1.0,1
exist and not blur,01/12/04/016,1.0,1.0,1.0,0
exist and not blur,13/05/09/032,1.0,1.0,1.0,0
exist and not blur,20/10/06/008,1.0,1.0,1.0,0
exist and not blur,19/05/01/013,1.0,1.0,1.0,0
exist and not blur,16/04/12/019,1.0,1.0,1.0,0
exist and not blur,16/18/11/002,0.0,1.0,1.0,1
exist and not blur,01/01/05/016,0.0,1.0,1.0,1
exist and not blur,09/16/01/011,1.0,1.0,0.0,1
exist and not blur,19/25/09/067,1.0,1.0,1.0,0
exist and not blur,19/42/11/033,0.0,1.0,1.0,1
exist and not blur,20/24/10/011,1.0,1.0,0.0,1
exist and not blur,20/16/03/031,0.0,1.0,1.0,1
exist and not blur,19/22/06/009,1.0,1.0,1.0,0
exist and not blur,16/23/02/013,1.0,1.0,0.0,1
exist and not blur,19/38/03/002,1.0,1.0,1.0,0
exist and not blur,13/12/03/004,1.0,1.0,1.0,0
exist and not blur,15/07/03/009,1.0,1.0,0.0,1
exist and not blur,19/14/09/009,1.0,1.0,1.0,0
exist and not blur,16/23/04/007,1.0,1.0,0.0,1
exist and not blur,19/08/01/020,1.0,1.0,0.0,1
exist and not blur,19/24/14/023,1.0,1.0,1.0,0
exist and not blur,20/12/02/033,0.0,1.0,1.0,1
exist and not blur,16/20/02/006,1.0,1.0,0.0,1
exist and not blur,20/27/06/008,1.0,0.0,1.0,1
exist and not blur,01/13/09/002,1.0,1.0,1.0,0
exist and not blur,13/12/02/007,0.0,1.0,0.0,0
exist and not blur,09/01/10/004,0.0,1.0,1.0,1
exist and not blur,16/19/07/003,1.0,0.0,1.0,0
exist and not blur,36/09/10/006,0.0,1.0,1.0,1
exist and not blur,19/21/04/008,0.0,1.0,1.0,1
exist and not blur,09/11/06/009,1.0,1.0,1.0,0
exist and not blur,16/19/07/010,1.0,0.0,1.0,0
exist and not blur,36/04/01/013,0.0,1.0,1.0,1
exist and not blur,09/11/01/005,1.0,1.0,1.0,0
exist and not blur,36/14/08/018,0.0,1.0,1.0,1
exist and not blur,16/22/09/006,1.0,1.0,0.0,1
exist and not blur,19/25/03/018,0.0,1.0,1.0,1
exist and not blur,36/08/10/026,1.0,1.0,1.0,0
exist and not blur,20/02/06/012,1.0,1.0,1.0,0
exist and not blur,19/35/06/003,1.0,0.0,1.0,0
exist and not blur,36/02/01/015,1.0,1.0,0.0,1
exist and not blur,36/02/04/023,1.0,1.0,0.0,1
exist and not blur,09/18/09/014,0.0,1.0,1.0,1
exist and not blur,01/02/11/006,0.0,1.0,1.0,1
exist and not blur,19/22/01/003,1.0,0.0,1.0,0
exist and not blur,01/07/04/016,1.0,1.0,1.0,0
exist and not blur,01/02/02/029,1.0,1.0,1.0,0
exist and not blur,19/07/02/033,1.0,1.0,1.0,0
exist and not blur,19/38/08/009,1.0,1.0,1.0,0
exist and not blur,19/42/08/015,1.0,1.0,1.0,0
exist and not blur,19/05/02/038,1.0,0.0,1.0,1
exist and not blur,19/31/07/027,1.0,1.0,1.0,0
exist and not blur,20/21/01/044,1.0,1.0,1.0,0
exist and not blur,01/06/03/009,0.0,1.0,1.0,1
exist and not blur,01/11/02/017,1.0,1.0,0.0,1
exist and not blur,19/31/06/018,0.0,0.0,0.0,0
exist and not blur,16/19/07/001,1.0,0.0,1.0,0
exist and not blur,19/10/08/003,1.0,1.0,1.0,0
exist and not blur,19/37/03/019,1.0,1.0,1.0,0
exist and not blur,19/32/03/005,1.0,1.0,1.0,0
exist and not blur,19/29/08/013,0.0,1.0,1.0,1
exist and not blur,13/02/02/006,0.0,1.0,0.0,1
exist and not blur,19/02/04/015,1.0,1.0,1.0,0
exist and not blur,20/29/01/010,1.0,1.0,0.0,1
exist and not blur,16/07/09/003,1.0,1.0,0.0,1
exist and not blur,13/05/08/002,1.0,1.0,1.0,0
exist and not blur,16/10/03/004,1.0,1.0,0.0,1
exist and not blur,20/19/04/008,1.0,1.0,1.0,0
exist and not blur,19/25/09/001,1.0,1.0,1.0,0
exist and not blur,19/32/05/007,1.0,0.0,1.0,0
exist and not blur,20/26/03/025,1.0,0.0,1.0,0
exist and not blur,19/26/08/003,0.0,1.0,1.0,1
exist and not blur,14/05/12/015,1.0,1.0,1.0,0
exist and not blur,19/12/05/037,1.0,1.0,1.0,0
exist and not blur,20/11/06/001,1.0,1.0,1.0,0
exist and not blur,19/18/08/039,0.0,1.0,1.0,1
exist and not blur,19/32/04/012,1.0,0.0,1.0,1
exist and not blur,16/02/01/003,1.0,1.0,1.0,0
exist and not blur,19/27/09/004,1.0,1.0,1.0,0
exist and not blur,13/11/12/006,0.0,1.0,0.0,1
exist and not blur,13/10/05/001,0.0,1.0,1.0,0
exist and not blur,14/07/05/003,0.0,1.0,1.0,1
exist and not blur,13/05/09/028,1.0,1.0,1.0,0
exist and not blur,19/12/06/072,1.0,1.0,0.0,1
exist and not blur,36/14/09/020,1.0,1.0,1.0,0
exist and not blur,13/01/09/026,1.0,0.0,1.0,1
exist and not blur,19/32/03/008,1.0,1.0,1.0,0
exist and not blur,19/09/05/013,0.0,1.0,1.0,1
exist and not blur,20/04/11/022,0.0,0.0,1.0,0
exist and not blur,36/07/01/059,1.0,1.0,1.0,0
exist and not blur,19/25/09/040,0.0,0.0,1.0,1
exist and not blur,36/05/09/013,0.0,0.0,1.0,0
exist and not blur,15/04/02/008,0.0,1.0,1.0,1
exist and not blur,20/12/11/006,1.0,1.0,1.0,0
exist and not blur,36/13/06/005,1.0,1.0,1.0,0
exist and not blur,19/19/10/014,0.0,1.0,1.0,1
exist and not blur,19/36/09/007,1.0,1.0,1.0,0
exist and not blur,19/24/13/002,0.0,1.0,1.0,1
exist and not blur,14/14/10/005,0.0,0.0,1.0,0
exist and not blur,19/27/02/007,1.0,1.0,0.0,1
exist and not blur,36/08/01/006,1.0,1.0,1.0,0
exist and not blur,36/03/03/024,1.0,1.0,0.0,1
exist and not blur,16/23/02/003,1.0,1.0,0.0,1
exist and not blur,19/19/06/010,1.0,1.0,1.0,0
exist and not blur,14/09/01/008,0.0,1.0,1.0,1
exist and not blur,14/03/02/038,0.0,1.0,1.0,1
exist and not blur,16/11/04/026,1.0,1.0,1.0,0
exist and not blur,20/04/06/012,1.0,1.0,1.0,0
exist and not blur,09/07/05/018,0.0,1.0,1.0,1
exist and not blur,36/09/09/009,1.0,1.0,1.0,0
exist and not blur,13/04/10/010,0.0,0.0,1.0,1
exist and not blur,16/11/10/005,0.0,1.0,1.0,1
exist and not blur,36/07/08/020,0.0,1.0,1.0,0
exist and not blur,19/14/09/004,1.0,1.0,1.0,0
exist and not blur,36/14/04/015,0.0,1.0,1.0,1
exist and not blur,19/08/06/010,1.0,1.0,1.0,0
exist and not blur,14/07/02/006,1.0,1.0,1.0,0
exist and not blur,19/18/08/029,0.0,1.0,1.0,1
exist and not blur,16/24/07/002,0.0,1.0,1.0,1
exist and not blur,14/12/11/015,0.0,1.0,1.0,1
exist and not blur,13/02/04/008,0.0,1.0,1.0,1
exist and not blur,19/08/02/001,1.0,1.0,1.0,0
exist and not blur,14/03/04/007,1.0,0.0,1.0,1
exist and not blur,20/15/03/009,0.0,1.0,1.0,1
exist and not blur,20/02/07/010,1.0,1.0,1.0,0
exist and not blur,13/09/09/010,1.0,1.0,1.0,0
exist and not blur,09/18/06/035,1.0,0.0,1.0,1
exist and not blur,19/31/02/049,1.0,1.0,1.0,0
exist and not blur,13/05/06/011,0.0,0.0,1.0,0
exist and not blur,19/31/08/034,1.0,1.0,1.0,0
exist and not blur,14/13/20/009,1.0,1.0,1.0,0
exist and not blur,09/08/06/021,1.0,0.0,1.0,1
exist and not blur,20/15/05/011,1.0,1.0,1.0,0
exist and not blur,14/14/20/009,1.0,1.0,0.0,1
exist and not blur,36/07/05/071,1.0,1.0,1.0,0
exist and not blur,09/17/01/013,1.0,0.0,0.0,0
exist and not blur,14/16/09/019,1.0,0.0,1.0,1
exist and not blur,36/09/06/013,0.0,1.0,1.0,1
exist and not blur,01/12/04/017,1.0,1.0,0.0,1
exist and not blur,36/02/04/004,1.0,0.0,1.0,1
exist and not blur,19/07/05/005,1.0,0.0,1.0,1
exist and not blur,09/05/10/003,1.0,0.0,1.0,1
exist and not blur,09/08/01/028,1.0,0.0,1.0,1
exist and not blur,19/37/02/008,1.0,1.0,1.0,0
exist and not blur,13/06/08/001,1.0,0.0,1.0,1
exist and not blur,15/07/03/033,1.0,0.0,1.0,1
exist and not blur,09/03/10/001,1.0,1.0,1.0,0
exist and not blur,16/27/03/006,1.0,0.0,1.0,0
exist and not blur,19/11/05/001,1.0,1.0,1.0,0
exist and not blur,20/34/04/008,1.0,1.0,1.0,0
exist and not blur,20/18/03/005,1.0,1.0,1.0,0
exist and not blur,14/16/08/012,1.0,0.0,1.0,0
exist and not blur,19/20/08/022,1.0,1.0,1.0,0
exist and not blur,36/07/09/072,1.0,1.0,0.0,1
exist and not blur,20/23/08/004,1.0,1.0,1.0,0
exist and not blur,19/19/06/008,1.0,1.0,0.0,0
exist and not blur,19/03/04/001,1.0,0.0,1.0,1
exist and not blur,09/05/03/006,1.0,1.0,1.0,0
exist and not blur,13/08/01/015,0.0,1.0,1.0,1
exist and not blur,01/09/02/020,0.0,0.0,1.0,1
exist and not blur,16/09/12/012,0.0,1.0,1.0,1
exist and not blur,16/07/10/007,1.0,1.0,1.0,0
exist and not blur,16/02/05/011,1.0,0.0,1.0,0
exist and not blur,19/19/10/007,1.0,1.0,0.0,1
exist and not blur,19/08/07/012,1.0,1.0,1.0,0
exist and not blur,19/44/03/013,1.0,0.0,1.0,1
exist and not blur,16/18/02/010,1.0,1.0,1.0,0
exist and not blur,36/06/08/020,1.0,1.0,1.0,0
exist and not blur,16/18/05/003,0.0,1.0,1.0,1
exist and not blur,36/04/01/012,1.0,1.0,0.0,1
exist and not blur,19/05/05/009,1.0,1.0,1.0,0
exist and not blur,09/09/11/046,0.0,1.0,1.0,1
exist and not blur,01/10/02/013,1.0,1.0,1.0,0
exist and not blur,19/24/09/023,1.0,1.0,1.0,0
exist and not blur,36/13/08/065,1.0,1.0,1.0,0
exist and not blur,19/31/08/069,1.0,1.0,0.0,1
exist and not blur,19/15/10/015,1.0,1.0,1.0,0
exist and not blur,19/25/04/022,1.0,1.0,1.0,0
exist and not blur,19/19/06/016,1.0,1.0,0.0,0
exist and not blur,14/07/08/002,1.0,1.0,1.0,0
exist and not blur,19/07/11/025,0.0,1.0,1.0,1
exist and not blur,19/42/07/035,1.0,1.0,1.0,0
exist and not blur,09/07/07/002,1.0,1.0,1.0,0
exist and not blur,01/09/09/015,1.0,1.0,1.0,0
exist and not blur,20/26/02/015,1.0,1.0,1.0,0
exist and not blur,19/19/06/003,0.0,1.0,1.0,1
exist and not blur,13/01/01/005,0.0,1.0,1.0,1
exist and not blur,36/08/06/008,0.0,1.0,1.0,1
exist and not blur,19/06/08/014,1.0,1.0,1.0,0
exist and not blur,19/37/09/006,0.0,1.0,1.0,0
exist and not blur,19/03/10/020,0.0,1.0,1.0,1
exist and not blur,09/16/02/003,0.0,1.0,1.0,1
exist and not blur,20/18/09/010,0.0,0.0,1.0,0
exist and not blur,20/15/04/013,1.0,1.0,1.0,0
exist and not blur,14/05/13/012,1.0,0.0,1.0,1
exist and not blur,01/15/01/010,1.0,0.0,1.0,0
exist and not blur,16/23/01/013,1.0,1.0,0.0,1
exist and not blur,16/23/10/021,1.0,1.0,0.0,1
exist and not blur,19/09/04/015,1.0,1.0,1.0,0
exist and not blur,01/07/07/001,1.0,1.0,1.0,0
exist and not blur,19/29/01/017,1.0,1.0,1.0,0
exist and not blur,16/24/06/007,1.0,1.0,0.0,1
exist and not blur,20/18/06/002,1.0,1.0,1.0,0
exist and not blur,19/32/05/012,0.0,1.0,1.0,1
exist and not blur,19/10/11/033,1.0,0.0,1.0,1
exist and not blur,20/19/02/006,0.0,1.0,1.0,1
exist and not blur,19/13/04/015,1.0,0.0,0.0,1
exist and not blur,19/21/04/012,1.0,1.0,1.0,0
exist and not blur,19/24/09/035,1.0,1.0,1.0,0
exist and not blur,19/35/09/015,1.0,1.0,1.0,0
exist and not blur,14/16/19/005,0.0,1.0,1.0,1
exist and not blur,19/29/01/011,1.0,1.0,1.0,0
exist and not blur,01/02/05/040,0.0,1.0,1.0,1
exist and not blur,13/05/04/007,1.0,0.0,1.0,1
exist and not blur,20/32/04/003,0.0,1.0,1.0,1
exist and not blur,13/02/05/002,1.0,1.0,1.0,0
exist and not blur,19/12/08/005,1.0,0.0,1.0,1
exist and not blur,14/12/01/027,1.0,1.0,0.0,1
exist and not blur,20/28/02/003,0.0,1.0,1.0,1
exist and not blur,14/02/07/022,0.0,1.0,1.0,1
exist and not blur,16/23/09/003,1.0,1.0,0.0,1
exist and not blur,20/04/07/009,0.0,1.0,1.0,0
exist and not blur,20/19/04/016,0.0,0.0,0.0,0
exist and not blur,14/01/01/011,0.0,1.0,1.0,1
exist and not blur,14/01/09/013,0.0,1.0,1.0,1
exist and not blur,36/02/05/007,1.0,1.0,1.0,0
exist and not blur,20/17/08/013,1.0,1.0,1.0,0
exist and not blur,36/13/08/064,1.0,1.0,1.0,0
exist and not blur,01/15/03/022,1.0,1.0,1.0,0
exist and not blur,01/14/01/007,0.0,1.0,1.0,1
exist and not blur,01/17/11/007,1.0,1.0,1.0,0
exist and not blur,20/28/02/004,1.0,1.0,1.0,0
exist and not blur,20/28/03/006,1.0,1.0,1.0,0
exist and not blur,13/04/04/011,1.0,1.0,1.0,0
exist and not blur,20/15/05/004,1.0,1.0,1.0,0
exist and not blur,09/13/02/027,1.0,1.0,0.0,1
exist and not blur,20/19/09/002,1.0,0.0,1.0,1
exist and not blur,20/16/01/006,0.0,1.0,1.0,1
exist and not blur,01/01/03/014,1.0,1.0,0.0,0
exist and not blur,19/18/07/005,0.0,1.0,1.0,0
exist and not blur,13/03/12/009,1.0,0.0,1.0,1
exist and not blur,13/11/11/001,0.0,1.0,1.0,1
exist and not blur,19/12/08/034,1.0,1.0,1.0,0
exist and not blur,01/15/01/032,1.0,1.0,1.0,0
exist and not blur,16/23/02/009,1.0,1.0,0.0,1
exist and not blur,09/12/02/002,1.0,1.0,1.0,0
exist and not blur,13/09/12/011,1.0,1.0,1.0,0
exist and not blur,19/31/09/022,1.0,0.0,1.0,1
exist and not blur,16/26/07/003,1.0,1.0,1.0,0
exist and not blur,16/19/10/006,1.0,1.0,0.0,1
exist and not blur,19/40/05/007,1.0,1.0,1.0,0
exist and not blur,36/13/07/017,1.0,1.0,1.0,0
exist and not blur,09/14/04/005,1.0,0.0,0.0,0
exist and not blur,16/18/02/001,1.0,1.0,1.0,0
exist and not blur,19/03/02/003,1.0,1.0,0.0,1
exist and not blur,19/18/03/056,1.0,1.0,1.0,0
exist and not blur,20/34/05/003,0.0,1.0,1.0,1
exist and not blur,16/16/04/001,1.0,1.0,1.0,0
exist and not blur,16/06/01/007,1.0,1.0,1.0,0
exist and not blur,36/09/09/017,1.0,1.0,1.0,0
exist and not blur,19/05/01/037,0.0,0.0,0.0,0
exist and not blur,19/16/09/007,1.0,1.0,0.0,1
exist and not blur,14/16/08/016,1.0,0.0,1.0,0
exist and not blur,16/10/05/006,0.0,1.0,1.0,1
exist and not blur,19/12/04/009,0.0,1.0,1.0,1
exist and not blur,19/31/08/061,1.0,0.0,1.0,1
exist and not blur,19/35/10/002,1.0,1.0,1.0,0
exist and not blur,16/23/03/009,1.0,1.0,0.0,1
exist and not blur,14/13/01/006,1.0,1.0,1.0,0
exist and not blur,19/07/04/034,0.0,1.0,1.0,1
exist and not blur,36/05/08/009,1.0,1.0,1.0,0
exist and not blur,16/09/05/012,1.0,1.0,1.0,0
exist and not blur,36/03/01/023,0.0,1.0,1.0,0
exist and not blur,36/07/05/037,0.0,1.0,1.0,1
exist and not blur,13/06/04/005,1.0,1.0,1.0,0
exist and not blur,09/09/09/014,0.0,1.0,1.0,1
exist and not blur,09/01/07/006,1.0,1.0,1.0,0
exist and not blur,15/11/11/010,1.0,0.0,1.0,1
exist and not blur,14/12/09/004,0.0,0.0,1.0,1
exist and not blur,13/02/08/001,1.0,0.0,1.0,0
exist and not blur,19/03/04/016,1.0,1.0,1.0,0
exist and not blur,19/43/13/007,1.0,0.0,1.0,0
exist and not blur,20/18/06/010,0.0,0.0,1.0,0
exist and not blur,20/18/05/003,1.0,0.0,1.0,0
exist and not blur,20/03/06/002,1.0,1.0,1.0,0
exist and not blur,13/08/02/006,1.0,1.0,1.0,0
exist and not blur,01/02/10/003,0.0,1.0,0.0,1
exist and not blur,20/17/09/016,0.0,1.0,1.0,0
exist and not blur,19/19/05/009,0.0,0.0,1.0,1
exist and not blur,16/16/06/001,1.0,1.0,0.0,1
exist and not blur,16/19/10/008,1.0,1.0,0.0,1
exist and not blur,19/08/02/042,1.0,1.0,1.0,0
exist and not blur,16/17/07/021,1.0,1.0,1.0,0
exist and not blur,09/05/06/006,0.0,1.0,1.0,0
exist and not blur,14/11/05/004,0.0,0.0,1.0,1
exist and not blur,36/07/11/009,1.0,1.0,1.0,0
exist and not blur,19/31/07/010,1.0,1.0,1.0,0
exist and not blur,09/16/05/011,1.0,0.0,1.0,1
exist and not blur,13/06/02/005,1.0,1.0,1.0,0
exist and not blur,13/16/12/001,1.0,0.0,1.0,1
exist and not blur,13/13/04/009,1.0,1.0,1.0,0
exist and not blur,16/05/03/013,1.0,1.0,1.0,0
exist and not blur,09/08/05/019,1.0,0.0,1.0,1
exist and not blur,14/13/12/016,1.0,1.0,1.0,0
exist and not blur,14/15/01/006,1.0,1.0,1.0,0
exist and not blur,01/07/02/005,1.0,1.0,1.0,0
exist and not blur,14/02/09/018,1.0,1.0,1.0,0
exist and not blur,20/04/07/014,0.0,1.0,1.0,0
exist and not blur,16/12/07/001,1.0,1.0,1.0,0
exist and not blur,20/24/04/013,1.0,1.0,1.0,0
exist and not blur,20/02/04/004,1.0,1.0,1.0,0
exist and not blur,13/08/09/008,1.0,1.0,1.0,0
exist and not blur,19/04/10/007,1.0,1.0,1.0,0
exist and not blur,01/17/10/005,1.0,1.0,1.0,0
exist and not blur,14/14/18/002,1.0,1.0,1.0,0
exist and not blur,19/24/14/031,0.0,1.0,1.0,1
exist and not blur,13/15/08/004,1.0,0.0,1.0,1
exist and not blur,01/11/03/092,0.0,1.0,1.0,1
exist and not blur,01/07/08/019,1.0,1.0,1.0,0
exist and not blur,16/01/01/007,1.0,0.0,1.0,1
exist and not blur,20/20/01/016,0.0,1.0,1.0,1
exist and not blur,09/08/06/025,1.0,0.0,1.0,1
exist and not blur,36/12/09/023,1.0,1.0,1.0,0
exist and not blur,19/14/09/010,1.0,1.0,1.0,0
exist and not blur,13/06/05/009,0.0,1.0,1.0,1
exist and not blur,19/37/09/011,1.0,1.0,0.0,1
exist and not blur,14/02/01/010,1.0,1.0,1.0,0
exist and not blur,19/12/06/012,0.0,1.0,1.0,1
exist and not blur,16/03/05/007,1.0,1.0,1.0,0
exist and not blur,01/02/04/051,0.0,1.0,1.0,1
exist and not blur,19/09/03/012,1.0,1.0,1.0,0
exist and not blur,20/34/04/004,1.0,1.0,1.0,0
exist and not blur,01/02/12/030,1.0,1.0,0.0,0
exist and not blur,01/08/04/014,0.0,1.0,1.0,1
exist and not blur,16/23/10/024,1.0,1.0,0.0,1
exist and not blur,36/13/08/045,1.0,1.0,1.0,0
exist and not blur,36/14/04/019,1.0,1.0,0.0,1
exist and not blur,20/32/05/008,0.0,1.0,1.0,1
exist and not blur,14/10/09/011,1.0,0.0,1.0,1
exist and not blur,19/20/03/008,1.0,0.0,1.0,1
exist and not blur,36/09/01/019,0.0,1.0,1.0,1
exist and not blur,01/09/08/001,1.0,0.0,1.0,1
exist and not blur,16/23/10/030,1.0,1.0,0.0,1
exist and not blur,20/29/01/012,1.0,1.0,0.0,1
exist and not blur,16/18/05/010,1.0,1.0,0.0,1
exist and not blur,16/27/07/011,0.0,1.0,1.0,1
exist and not blur,16/23/10/013,1.0,1.0,0.0,1
exist and not blur,13/04/01/002,0.0,1.0,1.0,1
exist and not blur,09/17/01/004,0.0,1.0,1.0,0
exist and not blur,19/04/10/005,1.0,0.0,1.0,1
exist and not blur,19/41/08/005,1.0,1.0,1.0,0
exist and not blur,36/06/06/002,0.0,1.0,1.0,1
exist and not blur,19/14/03/026,1.0,0.0,1.0,1
exist and not blur,19/01/06/012,1.0,1.0,1.0,0
exist and not blur,20/28/04/005,1.0,0.0,1.0,1
exist and not blur,19/34/09/008,0.0,1.0,1.0,1
exist and not blur,14/04/06/015,1.0,0.0,1.0,1
exist and not blur,09/03/07/007,1.0,1.0,0.0,1
exist and not blur,01/05/03/009,1.0,1.0,1.0,0
exist and not blur,15/07/06/019,1.0,0.0,1.0,1
exist and not blur,19/07/03/024,0.0,1.0,1.0,1
exist and not blur,01/01/07/015,1.0,1.0,1.0,0
exist and not blur,20/11/07/009,1.0,1.0,0.0,1
exist and not blur,19/07/12/012,0.0,1.0,1.0,1
exist and not blur,19/31/05/068,0.0,1.0,1.0,1
exist and not blur,36/13/08/053,1.0,1.0,1.0,0
exist and not blur,13/09/05/003,1.0,1.0,1.0,0
exist and not blur,13/16/10/001,0.0,1.0,1.0,1
exist and not blur,09/13/07/014,1.0,0.0,1.0,0
exist and not blur,20/04/11/017,1.0,1.0,1.0,0
exist and not blur,16/12/01/014,0.0,1.0,1.0,1
exist and not blur,19/17/01/021,0.0,1.0,1.0,1
exist and not blur,09/18/07/007,1.0,1.0,1.0,0
exist and not blur,14/05/11/007,0.0,1.0,1.0,1
exist and not blur,19/02/01/009,1.0,0.0,1.0,1
exist and not blur,19/01/09/009,1.0,1.0,1.0,0
exist and not blur,19/24/10/004,0.0,1.0,1.0,1
exist and not blur,36/05/09/003,1.0,1.0,1.0,0
exist and not blur,16/27/06/014,1.0,1.0,1.0,0
exist and not blur,01/01/06/040,0.0,1.0,1.0,1
exist and not blur,16/19/10/010,1.0,1.0,0.0,1
exist and not blur,01/11/09/005,0.0,1.0,1.0,1
exist and not blur,20/27/03/017,1.0,1.0,1.0,0
exist and not blur,01/05/04/016,0.0,0.0,1.0,1
exist and not blur,13/02/02/007,1.0,0.0,1.0,1
exist and not blur,13/11/10/007,1.0,1.0,1.0,0
exist and not blur,19/09/01/021,1.0,1.0,0.0,1
exist and not blur,19/32/03/013,1.0,0.0,1.0,1
exist and not blur,20/17/10/004,1.0,0.0,1.0,1
exist and not blur,16/11/12/003,0.0,1.0,1.0,1
exist and not blur,15/07/04/026,1.0,1.0,1.0,0
exist and not blur,20/27/02/011,1.0,1.0,1.0,0
exist and not blur,13/09/10/015,0.0,1.0,1.0,1
exist and not blur,19/02/05/005,1.0,1.0,1.0,0
exist and not blur,16/23/09/001,0.0,0.0,0.0,1
exist and not blur,09/07/06/002,1.0,1.0,1.0,0
exist and not blur,20/17/09/024,1.0,0.0,1.0,1
exist and not blur,19/25/11/005,1.0,1.0,1.0,0
exist and not blur,19/08/08/014,0.0,1.0,1.0,1
exist and not blur,19/38/09/017,1.0,1.0,1.0,0
exist and not blur,19/05/06/010,1.0,1.0,1.0,0
exist and not blur,09/16/08/003,1.0,1.0,1.0,0
exist and not blur,19/09/02/003,1.0,1.0,1.0,0
exist and not blur,16/19/10/015,1.0,1.0,0.0,0
exist and not blur,19/43/09/007,1.0,1.0,0.0,1
exist and not blur,19/15/08/008,1.0,1.0,1.0,0
exist and not blur,19/32/06/009,0.0,1.0,1.0,1
exist and not blur,19/38/10/018,1.0,0.0,1.0,1
exist and not blur,19/08/07/007,1.0,1.0,1.0,0
exist and not blur,19/44/06/023,1.0,0.0,1.0,1
exist and not blur,15/07/03/023,0.0,1.0,1.0,1
exist and not blur,14/14/15/008,0.0,1.0,1.0,1
exist and not blur,14/11/01/005,1.0,1.0,0.0,1
exist and not blur,19/05/04/012,1.0,0.0,1.0,1
exist and not blur,13/05/10/017,0.0,0.0,0.0,0
exist and not blur,20/19/04/014,0.0,1.0,1.0,0
exist and not blur,13/11/09/012,1.0,1.0,1.0,0
exist and not blur,16/07/08/002,1.0,1.0,1.0,0
exist and not blur,14/01/08/005,1.0,1.0,1.0,0
exist and not blur,19/38/10/033,1.0,0.0,1.0,0
exist and not blur,13/14/04/003,0.0,1.0,1.0,1
exist and not blur,20/04/05/017,1.0,0.0,1.0,1
exist and not blur,19/22/08/004,0.0,1.0,1.0,1
exist and not blur,16/15/08/001,0.0,1.0,1.0,1
exist and not blur,20/27/09/002,1.0,1.0,1.0,0
exist and not blur,16/14/10/015,0.0,1.0,1.0,1
exist and not blur,19/24/14/002,0.0,0.0,1.0,0
exist and not blur,19/08/09/006,0.0,1.0,1.0,1
exist and not blur,36/05/10/014,1.0,1.0,0.0,1
exist and not blur,16/25/06/011,0.0,1.0,1.0,1
exist and not blur,09/07/11/001,0.0,1.0,1.0,1
exist and not blur,09/18/07/014,1.0,1.0,0.0,0
exist and not blur,16/15/02/005,1.0,1.0,1.0,0
exist and not blur,19/10/06/003,1.0,1.0,1.0,0
exist and not blur,13/03/11/011,0.0,1.0,1.0,1
exist and not blur,19/03/03/008,0.0,1.0,1.0,1
exist and not blur,13/11/08/002,1.0,0.0,1.0,0
exist and not blur,19/03/03/002,1.0,1.0,0.0,1
exist and not blur,19/44/04/020,1.0,1.0,1.0,0
exist and not blur,19/38/10/023,1.0,0.0,1.0,1
exist and not blur,19/05/01/039,1.0,1.0,1.0,0
exist and not blur,19/11/04/010,1.0,0.0,1.0,0
exist and not blur,19/42/11/037,1.0,1.0,1.0,0
exist and not blur,36/03/03/016,1.0,0.0,0.0,1
exist and not blur,20/32/10/009,1.0,1.0,0.0,1
exist and not blur,19/20/10/003,1.0,1.0,0.0,1
exist and not blur,13/02/10/008,0.0,1.0,1.0,1
exist and not blur,09/16/07/008,1.0,1.0,1.0,0
exist and not blur,19/38/08/016,1.0,1.0,1.0,0
exist and not blur,19/42/02/018,1.0,1.0,1.0,0
exist and not blur,36/02/03/013,1.0,1.0,0.0,1
exist and not blur,01/09/06/014,1.0,1.0,1.0,0
exist and not blur,19/09/03/035,1.0,1.0,0.0,1
exist and not blur,14/14/20/005,1.0,1.0,0.0,1
exist and not blur,19/08/02/013,1.0,1.0,0.0,1
exist and not blur,19/32/10/004,0.0,1.0,1.0,1
exist and not blur,20/11/07/004,1.0,1.0,1.0,0
exist and not blur,20/16/03/010,1.0,1.0,0.0,1
exist and not blur,14/11/01/012,1.0,1.0,0.0,1
exist and not blur,19/11/07/011,1.0,1.0,1.0,0
exist and not blur,19/07/07/006,1.0,1.0,1.0,0
exist and not blur,09/08/07/016,1.0,0.0,1.0,1
exist and not blur,19/30/11/009,1.0,0.0,1.0,1
exist and not blur,16/03/08/017,1.0,1.0,1.0,0
exist and not blur,36/09/03/005,0.0,1.0,1.0,1
exist and not blur,01/02/12/010,1.0,1.0,1.0,0
exist and not blur,20/32/06/011,1.0,1.0,1.0,0
exist and not blur,20/19/03/015,1.0,1.0,0.0,1
exist and not blur,14/17/15/001,1.0,1.0,1.0,0
exist and not blur,09/12/06/007,0.0,1.0,1.0,1
exist and not blur,20/32/02/006,1.0,1.0,1.0,0
exist and not blur,13/02/09/008,1.0,1.0,1.0,0
exist and not blur,19/21/02/012,0.0,0.0,1.0,0
exist and not blur,19/19/02/016,1.0,1.0,1.0,0
exist and not blur,19/31/01/011,0.0,1.0,1.0,1
exist and not blur,19/42/08/035,1.0,1.0,1.0,0
exist and not blur,14/09/06/002,1.0,1.0,0.0,1
exist and not blur,20/03/10/007,0.0,1.0,1.0,0
exist and not blur,19/09/14/007,1.0,1.0,0.0,0
